zpid,street,city,state,zipcode,price,sold,soldTime,priceSqft,latitude,longitude,numBedrooms,numBathrooms,sqft
32035152,2203 160th St, Flushing ,NY ,11357,-1,700000,06/28/2018,641 ,40.777851,-73.803177,-1,-1,1092
32035172,16030 23rd Ave, Flushing ,NY ,11357,-1,778888,05/25/2016,370 ,40.776722,-73.802562,3,3,2100
32035175,16046 23rd Ave, Flushing ,NY ,11357,-1,888000,10/27/2017,740 ,40.776682,-73.802059,3,3,1200
32035183,16061 24th Ave, Flushing ,NY ,11357,-1,50000,07/13/2018,26 ,40.77636,-73.801455,-1,-1,1865
32035215,16046 24th Ave, Flushing ,NY ,11357,-1,860000,02/29/2016,806 ,40.775965,-73.80197,3,2.5,1066
32035240,2429 160th St, Flushing ,NY ,11357,-1,874000,05/21/2018,743 ,40.77533,-73.803518,3,2.5,1175
32035275,2511 160th St, FLUSHING ,NY ,11358,-1,885000,02/20/2018,695 ,40.774522,-73.803635,3,1.5,1272
32035276,2507 160th St, FLUSHING ,NY ,11358,-1,915000,02/16/2018,538 ,40.77462,-73.803618,3,2.5,1700
32035304,16031 25th Dr, FLUSHING ,NY ,11358,-1,450000,04/12/2017,353 ,40.774316,-73.802778,-1,-1,1272
32035322,16044 25th Dr, FLUSHING ,NY ,11358,-1,998000,05/25/2016,499 ,40.773856,-73.802462,5,4,2000
32035329,2536 163rd St, FLUSHING ,NY ,11358,-1,988000,10/28/2016,569 ,40.773715,-73.801552,4,3,1735
32035349,16014 26th Ave, FLUSHING ,NY ,11358,-1,725000,06/21/2016,703 ,40.7732,-73.803554,3,2,1030
32035355,16034 26th Ave, FLUSHING ,NY ,11358,-1,500000,07/15/2016,372 ,40.773165,-73.803105,-1,-1,1344
32035364,16058 26th Ave, FLUSHING ,NY ,11358,-1,655000,09/16/2016,487 ,40.77311,-73.802416,3,1.5,1344
32035368,16068 26th Ave, FLUSHING ,NY ,11358,-1,680000,04/07/2017,680 ,40.773087,-73.802128,2,2,1000
32035370,16072 26th Ave, FLUSHING ,NY ,11358,-1,705000,07/27/2017,786 ,40.773078,-73.802008,2,1,896
32035381,16039 27th Ave, FLUSHING ,NY ,11358,-1,835000,09/26/2017,812 ,40.772864,-73.802589,4,2,1028
32035444,16110 28th Ave, FLUSHING ,NY ,11358,-1,988888,12/27/2017,482 ,40.771738,-73.802948,4,3,2050
32035453,16117 29th Ave, FLUSHING ,NY ,11358,-1,435000,01/18/2018,199 ,40.771498,-73.802757,-1,-1,2180
32035475,2925 160th St, FLUSHING ,NY ,11358,-1,695000,04/20/2016,365 ,40.770379,-73.804211,5,1.5,1904
32035480,16008 29th Ave, FLUSHING ,NY ,11358,-1,990000,09/25/2018,599 ,40.770889,-73.804022,5,2,1652
32035482,2906 161st St, FLUSHING ,NY ,11358,-1,880000,07/29/2016,555 ,40.770915,-73.803698,3,3,1584
32035489,2938 161st St, FLUSHING ,NY ,11358,-1,991800,09/13/2016,483 ,40.770014,-73.803899,3,2.5,2052
32035503,2903 161st St, Flushing ,NY ,11358,-1,900000,02/01/2017,392 ,40.77098,-73.80328,4,2,2293
32035505,16110 29th Ave, FLUSHING ,NY ,11358,-1,700000,12/14/2016,560 ,40.770987,-73.802945,-1,-1,1248
32035520,2947 162nd St, FLUSHING ,NY ,11358,-1,890000,10/19/2016,618 ,40.769755,-73.802421,3,2,1440
32035532,2906 163rd St, FLUSHING ,NY ,11358,-1,538000,04/21/2016,597 ,40.77092,-73.801914,2,1,900
32035543,2928 163rd St, FLUSHING ,NY ,11358,-1,630000,08/03/2018,393 ,40.770278,-73.801997,3,1.5,1600
32035580,32-21 162 St, Flushing ,NY ,11358,-1,1.35M,08/18/2016,439 ,40.768667,-73.802564,4,4,3076
32035583,16210 32nd Ave, FLUSHING ,NY ,11358,-1,1.29M,06/09/2017,458 ,40.76907,-73.802341,4,3,2814
32035589,3228 163rd St, FLUSHING ,NY ,11358,-1,986000,12/01/2017,624 ,40.768452,-73.802252,3,2.5,1580
32035591,2307 163rd St, Flushing ,NY ,11357,-1,868000,03/09/2016,241 ,40.776491,-73.800549,3,2.5,3600
32035617,16323 24th Rd, Flushing ,NY ,11357,-1,765000,04/01/2016,728 ,40.775526,-73.799953,-1,-1,1050
32035658,16330 25th Ave, Flushing ,NY ,11357,-1,962500,05/04/2017,531 ,40.774362,-73.799863,-1,-1,1812
32035661,16340 25th Ave, Flushing ,NY ,11357,-1,995000,03/29/2017,402 ,40.774332,-73.799483,3,3,2472
32035698,16346 25th Dr, FLUSHING ,NY ,11358,-1,950000,12/26/2017,657 ,40.773619,-73.799471,3,2,1444
32035717,16315 26th Ave, FLUSHING ,NY ,11358,-1,600000,09/06/2016,460 ,40.773446,-73.800606,-1,-1,1302
32035724,16314 26th Ave, FLUSHING ,NY ,11358,-1,835000,01/08/2018,577 ,40.772975,-73.800745,3,2,1446
32035750,2737 Bayside Ln, Flushing ,NY ,11358,-1,860000,05/22/2017,778 ,40.77164,-73.80117,-1,-1,1104
32035764,2701 Bayside Ln, FLUSHING ,NY ,11358,-1,655000,04/16/2018,682 ,40.772208,-73.799957,2,1.5,960
32035769,2724 165th St, FLUSHING ,NY ,11358,-1,1.10M,09/12/2018,478 ,40.771735,-73.79989,4,3,2300
32035778,2731 164th St, FLUSHING ,NY ,11358,-1,841000,01/18/2017,642 ,40.771435,-73.8003,-1,-1,1308
32035791,2718 166th St, FLUSHING ,NY ,11358,-1,880000,09/16/2016,366 ,40.77183,-73.798937,4,3,2400
32035801,16511 29th Ave, FLUSHING ,NY ,11358,-1,400000,02/13/2018,141 ,40.771169,-73.799245,3,2,2821
32035803,2733 165th St, FLUSHING ,NY ,11358,-1,750000,03/02/2016,548 ,40.771365,-73.799363,-1,-1,1368
32035828,2940 164th St, FLUSHING ,NY ,11358,-1,988000,03/30/2017,398 ,40.769871,-73.801095,3,2,2480
32035837,16303 32nd Ave, FLUSHING ,NY ,11358,-1,700000,02/02/2017,588 ,40.769478,-73.801495,3,1,1190
32035839,2951 163rd St, FLUSHING ,NY ,11358,-1,703000,12/20/2016,590 ,40.769648,-73.80147,3,1.5,1190
32035851,2921 163rd St, FLUSHING ,NY ,11358,-1,343000,09/26/2016,224 ,40.77038,-73.801363,-1,-1,1530
32035854,2917 163rd St, FLUSHING ,NY ,11358,-1,639000,04/28/2017,417 ,40.770527,-73.801342,3,2,1530
32035855,2915 163rd St, FLUSHING ,NY ,11358,-1,639888,11/25/2017,418 ,40.770576,-73.801334,-1,-1,1530
32035857,2911 163rd St, FLUSHING ,NY ,11358,-1,800000,02/20/2018,522 ,40.770676,-73.80132,3,2,1530
32035866,2912 165th St, FLUSHING ,NY ,11358,-1,880000,01/09/2018,821 ,40.770592,-73.800051,4,2,1071
32035891,2923 164th St, FLUSHING ,NY ,11358,-1,100000,03/15/2016,65 ,40.770295,-73.800455,3,3,1525
32035899,2905 165th St, FLUSHING ,NY ,11358,-1,563000,03/09/2016,549 ,40.770742,-73.799457,3,2,1024
32035902,16516 29th Ave, FLUSHING ,NY ,11358,-1,805000,08/16/2017,479 ,40.770701,-73.799065,-1,-1,1680
32035905,2916 166th St, FLUSHING ,NY ,11358,-1,750000,03/23/2018,468 ,40.770424,-73.799112,-1,-1,1600
32035908,2922 166th St, FLUSHING ,NY ,11358,-1,710000,03/10/2016,443 ,40.770246,-73.799136,3,2,1600
32035910,2926 166th St, FLUSHING ,NY ,11358,-1,750000,04/06/2018,468 ,40.770138,-73.799151,3,7,1600
32035916,2946 166th St, FLUSHING ,NY ,11358,-1,1.07M,11/15/2018,481 ,40.769645,-73.799219,5,4,2220
32035917,2948 166th St, FLUSHING ,NY ,11358,-1,780000,09/12/2016,575 ,40.769547,-73.799233,3,2,1355
32035935,3201 163rd St, FLUSHING ,NY ,11358,-1,825000,09/27/2017,648 ,40.769105,-73.801538,2,1.5,1272
32035936,3203 163rd St, FLUSHING ,NY ,11358,-1,685000,07/28/2017,559 ,40.769044,-73.801547,-1,-1,1224
32035941,3213 163rd St, FLUSHING ,NY ,11358,-1,815000,07/30/2018,665 ,40.768799,-73.801581,3,2,1224
32035951,3237 163rd St, FLUSHING ,NY ,11358,-1,1.10M,06/28/2018,453 ,40.768241,-73.80166,-1,-1,2428
32035992,3239 165th St, FLUSHING ,NY ,11358,-1,1.26M,03/02/2018,669 ,40.767954,-73.799938,-1,-1,1883
32035997,3215 165th St, Queens ,NY ,11358,-1,894000,12/13/2017,925 ,40.76857,-73.799743,3,2,966
32036040,2546 Bayside Ln, FLUSHING ,NY ,11358,-1,595000,07/08/2016,641 ,40.773481,-73.798262,2,1,928
32036051,16624 26th Ave, FLUSHING ,NY ,11358,-1,900000,03/28/2017,554 ,40.772725,-73.797541,3,1.5,1624
32036064,16623 27th Ave, FLUSHING ,NY ,11358,-1,971000,11/14/2018,423 ,40.772464,-73.797649,3,2.5,2295
32036074,2722 167th St, FLUSHING ,NY ,11358,-1,800000,07/06/2016,540 ,40.77162,-73.798005,3,2,1480
32036082,2742 167th St, FLUSHING ,NY ,11358,-1,922000,08/10/2016,441 ,40.77107,-73.797988,4,2,2090
32036092,2727 166th St, FLUSHING ,NY ,11358,-1,750000,11/13/2018,568 ,40.771458,-73.798404,3,2,1320
32036127,16608 29th Ave, FLUSHING ,NY ,11358,-1,999000,07/08/2016,549 ,40.770649,-73.798407,-1,-1,1817
32036129,2904 167th St, FLUSHING ,NY ,11358,-1,1.28M,04/06/2018,766 ,40.770688,-73.798067,4,5,1671
32036136,2924 167th St, FLUSHING ,NY ,11358,-1,732000,06/01/2017,494 ,40.770133,-73.79822,3,1,1480
32036155,16607 32nd Ave, FLUSHING ,NY ,11358,-1,990000,09/12/2018,651 ,40.769241,-73.798601,4,2,1520
32036162,2939 166th St, FLUSHING ,NY ,11358,-1,780000,11/24/2017,541 ,40.769711,-73.79865,3,2,1440
32036166,2931 166th St, FLUSHING ,NY ,11358,-1,486046,08/15/2018,337 ,40.769941,-73.798618,-1,-1,1440
32036189,2932 168th St, FLUSHING ,NY ,11358,-1,990000,11/20/2017,559 ,40.769803,-73.797321,3,2,1768
32036223,2913 167th St, FLUSHING ,NY ,11358,-1,848000,12/11/2018,619 ,40.770371,-73.797611,3,2,1368
32036239,3239 166th St, FLUSHING ,NY ,11358,-1,985000,01/16/2019,549 ,40.767883,-73.799007,4,3,1791
32036243,3219 166th St, FLUSHING ,NY ,11358,-1,980000,04/05/2017,245 ,40.768387,-73.798827,3,4,4000
32036279,2666 169th St, FLUSHING ,NY ,11358,-1,850000,11/28/2017,689 ,40.771129,-73.796197,3,1.5,1232
32036297,2613 168th St, FLUSHING ,NY ,11358,-1,855000,10/19/2017,423 ,40.772406,-73.796393,4,7,2020
32036309,2924 169th St, FLUSHING ,NY ,11358,-1,837000,05/05/2016,377 ,40.769975,-73.796357,5,4,2219
32036332,2901 169th St, Flushing ,NY ,11358,-1,908888,07/14/2016,415 ,40.770455,-73.7958,-1,-1,2188
32036340,2934 170th St, Flushing ,NY ,11358,-1,1.26M,01/29/2018,588 ,40.769684,-73.795459,4,3,2140
32036348,2945 169th St, FLUSHING ,NY ,11358,-1,970000,05/18/2018,532 ,40.769326,-73.795869,-1,-1,1820
32036361,16814 32nd Ave, FLUSHING ,NY ,11358,-1,817500,08/03/2017,648 ,40.76861,-73.79658,-1,-1,1260
32036363,3214 169th St, FLUSHING ,NY ,11358,-1,1.10M,08/14/2018,710 ,40.768402,-73.796573,4,2,1548
32036366,3226 169th St, FLUSHING ,NY ,11358,-1,998000,01/06/2017,451 ,40.768053,-73.796621,6,2,2208
32036376,3215 168th St, FLUSHING ,NY ,11358,-1,920000,11/09/2017,566 ,40.768434,-73.796931,3,-1,1625
32036385,16918 32nd Ave, FLUSHING ,NY ,11358,-1,820000,07/18/2018,506 ,40.768529,-73.795565,-1,-1,1620
32036413,17015 29th Ave, FLUSHING ,NY ,11358,-1,800000,07/02/2018,500 ,40.770786,-73.794358,3,2,1600
32036422,2747 170th St, FLUSHING ,NY ,11358,-1,815000,08/21/2017,407 ,40.771038,-73.794688,3,2,2000
32036427,2737 170th St, FLUSHING ,NY ,11358,-1,820000,07/10/2018,410 ,40.771312,-73.79465,4,3,2000
32036437,17010 29th Ave, FLUSHING ,NY ,11358,-1,900000,02/07/2018,714 ,40.770353,-73.794597,3,2,1260
32036441,2916 171st St, Queens ,NY ,11358,-1,945000,12/23/2016,500 ,40.770041,-73.794461,4,2.5,1890
32036456,2931 170th St, FLUSHING ,NY ,11358,-1,986100,07/17/2018,581 ,40.76964,-73.794881,3,3.5,1696
32036468,2930 172nd St, FLUSHING ,NY ,11358,-1,1.27M,10/23/2017,530 ,40.769568,-73.793581,4,4,2400
32036480,2959 171st St, FLUSHING ,NY ,11358,-1,1.25M,12/05/2017,495 ,40.768813,-73.79405,4,4,2532
32036482,2947 171st St, FLUSHING ,NY ,11358,-1,998000,08/03/2018,540 ,40.769095,-73.794011,3,2,1846
32036484,2937 171st St, FLUSHING ,NY ,11358,-1,898888,04/09/2018,520 ,40.769388,-73.793971,3,2,1728
32036492,2905 171st St, FLUSHING ,NY ,11358,-1,991000,10/20/2017,577 ,40.770283,-73.793848,3,3,1716
32036493,17004 32nd Ave, Flushing ,NY ,11358,-1,830000,02/27/2017,622 ,40.768538,-73.795129,3,2,1334
32036506,17011 33rd Ave, FLUSHING ,NY ,11358,-1,759000,10/07/2016,484 ,40.767568,-73.794944,3,2,1568
32036508,17007 33rd Ave, FLUSHING ,NY ,11358,-1,860000,08/18/2017,548 ,40.767582,-73.795087,3,2.5,1568
32036514,3223 170th St, FLUSHING ,NY ,11358,-1,1.26M,09/24/2018,572 ,40.768019,-73.795104,4,3,2200
32036518,3209 171st St, FLUSHING ,NY ,11358,-1,880000,11/01/2016,517 ,40.768299,-73.794119,3,3,1700
32036536,3221 171st St, FLUSHING ,NY ,11358,-1,925000,09/08/2017,728 ,40.767966,-73.794165,-1,-1,1270
32036556,3002 Utopia Pkwy, FLUSHING ,NY ,11358,-1,645000,05/23/2016,335 ,40.76938,-73.792701,3,2,1920
32036557,3004 Utopia Pkwy, FLUSHING ,NY ,11358,-1,550000,02/05/2018,537 ,40.769317,-73.79271,3,1,1024
32036561,3014 Utopia Pkwy, FLUSHING ,NY ,11358,-1,770000,09/21/2018,751 ,40.769024,-73.79275,-1,-1,1024
32036587,3236 190th St, FLUSHING ,NY ,11358,-1,660000,06/02/2016,681 ,40.767604,-73.791949,2,2,968
32036589,3246 190th St, FLUSHING ,NY ,11358,-1,999999,01/08/2018,599 ,40.767333,-73.791929,4,3,1668
32036594,3239 Utopia Pkwy, FLUSHING ,NY ,11358,-1,792000,06/28/2017,720 ,40.767674,-73.792269,3,1.5,1100
32036605,19007 33rd Ave, FLUSHING ,NY ,11358,-1,1.15M,12/01/2016,562 ,40.767278,-73.791292,6,3,2044
32036619,3426 Linnaeus Pl, FLUSHING ,NY ,11354,-1,700000,07/17/2017,445 ,40.764973,-73.834228,6,1,1572
32036631,3402 Linnaeus Pl, FLUSHING ,NY ,11354,-1,765000,02/01/2017,486 ,40.765521,-73.834246,6,4,1572
32036634,3214 Farrington St, FLUSHING ,NY ,11354,-1,950000,04/24/2018,503 ,40.766999,-73.833021,4,1,1885
32036667,3225 Farrington St, FLUSHING ,NY ,11354,-1,975000,04/24/2018,451 ,40.766821,-73.832374,-1,-1,2160
32036698,14009 33rd Ave, FLUSHING ,NY ,11354,-1,950000,07/15/2016,296 ,40.767954,-73.827859,-1,-1,3204
32036741,14018 33rd Ave # 102, FLUSHING ,NY ,11354,-1,550000,11/16/2016,697 ,40.767488,-73.827843,-1,-1,789
32036747,14020 33rd Ave # 104, FLUSHING ,NY ,11354,-1,466440,10/16/2018,577 ,40.767471,-73.827775,-1,-1,808
32036748,13927 34th Ave # 101, FLUSHING ,NY ,11354,-1,505000,12/26/2018,1325 ,40.76721,-73.827894,1,1,381
32036750,13927 34th Ave # 103, FLUSHING ,NY ,11354,-1,591500,10/15/2018,751 ,40.76721,-73.827894,-1,-1,787
32036780,3445 Leavitt St APT 2B, FLUSHING ,NY ,11354,-1,2000,07/14/2017,2 ,40.76645,-73.82908,2,2,1000
32036786,3445 Leavitt St APT 3D, FLUSHING ,NY ,11354,-1,468000,04/25/2017,757 ,40.765869,-73.828838,1,1,618
32036790,3545 Leavitt St # 4D, Flushing ,NY ,11354,-1,465000,12/29/2016,752 ,40.76509,-73.82905,-1,-1,618
32036827,13623 Carlton Pl, FLUSHING ,NY ,11354,-1,450000,03/30/2018,520 ,40.764522,-73.829508,-1,-1,864
32036878,13675 37th Ave, FLUSHING ,NY ,11354,-1,720000,05/04/2018,794 ,40.76155,-73.83111,2,2,906
32036879,13675 37th Ave, FLUSHING ,NY ,11354,-1,630000,01/26/2017,695 ,40.76155,-73.83111,2,2,906
32036903,13675 37th Ave, FLUSHING ,NY ,11354,-1,630000,03/12/2018,693 ,40.76155,-73.83111,-1,-1,909
32036922,13675 37th Ave, FLUSHING ,NY ,11354,-1,790000,10/26/2018,872 ,40.76155,-73.83111,-1,-1,905
32036962,3306 143rd St, FLUSHING ,NY ,11354,-1,837651,10/31/2017,581 ,40.767786,-73.826416,3,1,1440
32036983,14055 34th Ave APT 1F, Flushing ,NY ,11354,-1,733000,07/18/2018,550 ,40.767177,-73.825383,3,2,1332
32036990,14055 34th Ave # 49S, FLUSHING ,NY ,11354,-1,613800,02/14/2017,930 ,40.767177,-73.825383,3,2,660
32037013,14055 34th Ave APT 2E, FLUSHING ,NY ,11354,-1,460000,11/29/2017,567 ,40.766739,-73.825589,1,1,810
32037020,14055 34th Ave APT 2M, FLUSHING ,NY ,11354,-1,535000,06/14/2016,514 ,40.76666,-73.82587,2,2,1040
32037023,14055 34th Ave APT 2R, FLUSHING ,NY ,11354,-1,600000,07/12/2016,538 ,40.767177,-73.825383,2,2,1115
32037024,14055 34th Ave APT 2S, FLUSHING ,NY ,11354,-1,639000,11/14/2016,580 ,40.767177,-73.825383,2,2,1100
32037025,14055 34th Ave APT 3A, FLUSHING ,NY ,11354,-1,610000,09/22/2017,513 ,40.767177,-73.825383,2,2,1188
32037026,14055 34th Ave APT 3B, FLUSHING ,NY ,11354,-1,723000,11/21/2018,667 ,40.767177,-73.825383,2,2,1083
32037027,14055 34th Ave APT 3C, FLUSHING ,NY ,11354,-1,438000,08/23/2016,539 ,40.76666,-73.82587,1,1,812
32037029,14055 34th Ave APT 3E, FLUSHING ,NY ,11354,-1,475000,09/21/2016,586 ,40.767177,-73.825383,1,1,810
32037032,14055 34th Ave APT 3H, FLUSHING ,NY ,11354,-1,585000,11/14/2016,487 ,40.767177,-73.825383,2,2,1200
32037034,14055 34th Ave APT 3K, FLUSHING ,NY ,11354,-1,640000,01/16/2018,581 ,40.767177,-73.825383,2,2,1100
32037057,14055 34th Ave APT 5A, FLUSHING ,NY ,11354,-1,700000,07/17/2018,589 ,40.767177,-73.825383,2,2,1188
32037060,14055 34th Ave APT 5D, FLUSHING ,NY ,11354,-1,658000,01/29/2016,438 ,40.767177,-73.825383,3,2,1500
32037061,14055 34th Ave APT 5E, FLUSHING ,NY ,11354,-1,520000,03/27/2018,634 ,40.767177,-73.825383,1,1,820
32037067,14055 34th Ave APT 5L, FLUSHING ,NY ,11354,-1,660000,03/04/2016,513 ,40.767177,-73.825383,-1,-1,1285
32037068,14055 34th Ave APT 5M, FLUSHING ,NY ,11354,-1,515000,04/14/2016,429 ,40.767177,-73.825383,2,2,1200
32037083,14055 34th Ave APT 6L, FLUSHING ,NY ,11354,-1,550000,01/17/2018,428 ,40.767177,-73.825383,-1,-1,1285
32037098,14136 33rd Ave APT 2B, FLUSHING ,NY ,11354,-1,500000,03/10/2016,617 ,40.767726,-73.825392,-1,-1,810
32037100,14136 33rd Ave APT 3B, FLUSHING ,NY ,11354,-1,560000,02/20/2018,691 ,40.767726,-73.825392,-1,-1,810
32037116,3328 145th St, Flushing ,NY ,11354,-1,880000,05/30/2017,437 ,40.767395,-73.823174,5,5,2013
32037130,14518 33rd Ave, FLUSHING ,NY ,11354,-1,950000,07/26/2016,428 ,40.768163,-73.822389,4,2.5,2216
32037144,3311 145th Pl, FLUSHING ,NY ,11354,-1,850000,03/16/2018,430 ,40.76802,-73.821934,8,3,1975
32037149,14542 33rd Ave, FLUSHING ,NY ,11354,-1,998000,10/13/2017,453 ,40.768315,-73.821541,3,2,2200
32037150,3310 146th St, FLUSHING ,NY ,11354,-1,850000,04/11/2016,467 ,40.76814,-73.821611,3,3,1820
32037159,14529 34th Ave, FLUSHING ,NY ,11354,-1,456500,03/21/2016,233 ,40.76739,-73.821729,-1,-1,1952
32037165,3317 146th St, FLUSHING ,NY ,11354,-1,760000,10/31/2016,527 ,40.768117,-73.82093,3,2,1440
32037167,3309 146th St, FLUSHING ,NY ,11354,-1,930000,08/08/2017,530 ,40.768264,-73.821054,4,3,1752
32037168,3307 146th St, FLUSHING ,NY ,11354,-1,810000,06/30/2017,364 ,40.768334,-73.821068,5,3,2221
32037228,3327 147th Pl, Flushing ,NY ,11354,-1,970000,08/18/2017,567 ,40.768103,-73.818907,4,2.5,1710
32037276,3311 149th Pl, FLUSHING ,NY ,11354,-1,960000,03/08/2017,188 ,40.768547,-73.816147,3,3,5100
32037287,3342 150th St, FLUSHING ,NY ,11354,-1,970000,11/21/2016,558 ,40.767736,-73.815768,-1,-1,1736
32037304,3310 150th Pl, FLUSHING ,NY ,11354,-1,997885,01/25/2017,739 ,40.768495,-73.814787,5,4,1350
32037322,15042 33rd Ave, FLUSHING ,NY ,11354,-1,930000,10/12/2017,480 ,40.768603,-73.813999,-1,-1,1936
32037326,3314 Murray Ln, FLUSHING ,NY ,11354,-1,928000,11/29/2016,334 ,40.768282,-73.813755,5,3,2771
32037384,13935 35th Ave APT 4C, Flushing ,NY ,11354,-1,525000,04/05/2016,597 ,40.765823,-73.826614,-1,6,878
32037403,14044 34th Ave APT 2A, FLUSHING ,NY ,11354,-1,450000,01/09/2019,750 ,40.766358,-73.825811,1,1,600
32037445,14463 35th Ave, FLUSHING ,NY ,11354,-1,240000,04/11/2016,3 ,40.766421,-73.821348,1,1,72000
32037566,15050 34th Ave, Queens ,NY ,11354,-1,761141,08/17/2017,469 ,40.76718,-73.813511,4,2,1621
32037578,13976 35th Ave APT 2D, FLUSHING ,NY ,11354,-1,510000,10/03/2018,771 ,40.765438,-73.824887,1,1,661
32037620,13976 35th Ave PENTHOUSE D, Flushing ,NY ,11354,-1,480000,05/21/2018,726 ,40.765438,-73.824887,1,1,661
32037623,3505 Parsons Blvd APT 1H, Flushing ,NY ,11354,-1,280000,03/17/2018,400 ,40.76564,-73.82334,1,1,700
32037655,3520 147th St APT 5F, FLUSHING ,NY ,11354,-1,465000,07/06/2017,673 ,40.765769,-73.819936,1,1,690
32037665,3520 147th St APT 7D, FLUSHING ,NY ,11354,-1,580000,03/23/2017,665 ,40.765769,-73.819936,2,1.5,872
32037673,3520 147th St APT 8F, FLUSHING ,NY ,11354,-1,430000,09/21/2016,614 ,40.765986,-73.81968,1,1,700
32037683,3520 147th St APT 10D, FLUSHING ,NY ,11354,-1,660000,11/06/2017,756 ,40.765769,-73.819936,2,1.5,873
32037691,3520 147th St APT 11F, FLUSHING ,NY ,11354,-1,510000,03/12/2018,739 ,40.765769,-73.819936,1,1,690
32037697,3520 147th St APT 12F, FLUSHING ,NY ,11354,-1,421950,09/30/2016,611 ,40.765769,-73.819936,-1,-1,690
32037704,3520 147th St # 2A, Flushing ,NY ,11354,-1,555000,11/07/2016,635 ,40.765769,-73.819936,2,1.5,873
32037709,3520 147th St # 2F, Flushing ,NY ,11354,-1,470000,08/30/2017,681 ,40.765769,-73.819936,1,1,690
32037723,14720 35th Ave # 1E, Flushing ,NY ,11354,-1,615000,08/24/2017,741 ,40.766169,-73.818815,-1,-1,829
32037734,14720 35th Ave APT 3C, FLUSHING ,NY ,11354,-1,512800,04/27/2017,788 ,40.766169,-73.818815,1,1,650
32037738,14720 35th Ave APT 3G, Queens ,NY ,11354,-1,514500,12/14/2017,526 ,40.766169,-73.818815,2,2,977
32037748,14720 35th Ave APT 6C, FLUSHING ,NY ,11354,-1,439000,05/20/2016,675 ,40.766169,-73.818815,1,1,650
32037749,14720 35th Ave APT 6D, FLUSHING ,NY ,11354,-1,1700,03/25/2016,2 ,40.766169,-73.818815,1,1,610
32037750,14720 35th Ave APT 6E, FLUSHING ,NY ,11354,-1,679000,09/28/2018,819 ,40.766169,-73.818815,2,2,829
32037780,14720 35th Ave APT 10G, FLUSHING ,NY ,11354,-1,625000,11/29/2016,639 ,40.766169,-73.818815,2,2,977
32037787,14720 35th Ave APT 11G, FLUSHING ,NY ,11354,-1,618000,01/25/2017,632 ,40.766169,-73.818815,2,2,977
32037793,14720 35th Ave APT 12F, FLUSHING ,NY ,11354,-1,615000,01/22/2018,647 ,40.766169,-73.818815,2,2,950
32037794,14720 35th Ave APT 12G, FLUSHING ,NY ,11354,-1,550000,11/29/2017,561 ,40.766169,-73.818815,2,2,980
32037796,14720 35th Ave # 1B, Flushing ,NY ,11354,-1,525000,03/15/2018,532 ,40.766169,-73.818815,-1,-1,985
32037808,3501 149th St, FLUSHING ,NY ,11354,-1,998000,05/16/2018,642 ,40.766415,-73.81709,4,2,1554
32037829,15014 35th Ave, FLUSHING ,NY ,11354,-1,990000,02/26/2016,900 ,40.766111,-73.814668,2,1,1100
32037855,3641 Union St APT 3B, FLUSHING ,NY ,11354,-1,672000,12/05/2016,694 ,40.762938,-73.827327,2,-1,968
32037889,3625 Union St APT 2C, FLUSHING ,NY ,11354,-1,675000,02/01/2018,807 ,40.763293,-73.827525,2,1.5,836
32037891,3625 Union St APT 2E, FLUSHING ,NY ,11354,-1,680000,04/28/2017,813 ,40.763293,-73.827525,2,1.5,836
32037897,3625 Union St APT 3E, FLUSHING ,NY ,11354,-1,735000,11/04/2016,879 ,40.763293,-73.827525,2,1.5,836
32037898,3625 Union St APT 3F, FLUSHING ,NY ,11354,-1,738000,06/05/2018,868 ,40.763293,-73.827525,2,1.5,850
32037916,3625 Union St APT 6F, FLUSHING ,NY ,11354,-1,715000,08/02/2018,853 ,40.763293,-73.827525,2,1.5,838
32037919,3625 Union St APT 7C, FLUSHING ,NY ,11354,-1,710000,09/14/2017,849 ,40.763293,-73.827525,2,1.5,836
32037925,3625 Union St APT 8C, FLUSHING ,NY ,11354,-1,650000,04/17/2017,777 ,40.763293,-73.827525,2,1.5,836
32037962,14223 38th Ave APT B1, FLUSHING ,NY ,11354,-1,360000,01/16/2018,462 ,40.762085,-73.826316,-1,-1,779
32038027,14463 37th Ave APT 3D, FLUSHING ,NY ,11354,-1,100000,05/22/2018,200 ,40.764432,-73.820817,1,1,500
32038095,14434 37th Ave # 301, FLUSHING ,NY ,11354,-1,515000,03/30/2017,620 ,40.763713,-73.821572,-1,-1,830
32038112,3731 149th St, Flushing ,NY ,11354,-1,314000,04/16/2018,31 ,40.764634,-73.816597,2,1,9999
32038327,14477 Roosevelt Ave APT 1H, FLUSHING ,NY ,11354,-1,700000,09/12/2017,630 ,40.762934,-73.819529,2,1.5,1110
32038342,14477 Roosevelt Ave APT 3G, FLUSHING ,NY ,11354,-1,621000,05/17/2016,528 ,40.762934,-73.819529,2,1.5,1176
32038364,14477 Roosevelt Ave APT 6E, FLUSHING ,NY ,11354,-1,765000,07/26/2018,695 ,40.762934,-73.819529,2,1.5,1100
32038366,14477 Roosevelt Ave APT 6G, FLUSHING ,NY ,11354,-1,792500,08/24/2018,673 ,40.762934,-73.819529,2,2,1176
32038371,14477 Roosevelt Ave APT 7D, FLUSHING ,NY ,11354,-1,730000,01/11/2018,657 ,40.762934,-73.819529,2,1.5,1110
