zpid,street,city,state,zipcode,price,sold,soldTime,priceSqft,latitude,longitude,numBedrooms,numBathrooms,sqft
245049801,543 Brooklyn Ave APT 4, Brooklyn ,NY ,11225,-1,840056,04/03/2017,550 ,40.661307,-73.945322,-1,-1,1525
245049857,1577 E 17th St APT 5D, Brooklyn ,NY ,11230,-1,285000,06/05/2018,356 ,40.61155,-73.956555,1,1,800
245050018,2020 W 4th St, Brooklyn ,NY ,11223,-1,718000,09/09/2016,498 ,40.598299,-73.976168,-1,-1,1440
245050182,954 Bergen St APT 2D, Brooklyn ,NY ,11216,-1,650000,08/09/2017,1169 ,40.676607,-73.955452,-1,-1,556
245050233,7825 4th Ave APT D6, Brooklyn ,NY ,11209,-1,405000,01/03/2018,5 ,40.627973,-74.025802,-1,-1,74000
245050314,7401 4th Ave APT F2, Brooklyn ,NY ,11209,-1,473000,03/08/2017,7 ,40.631084,-74.024598,-1,-1,64152
245050385,1457 W 5th St # 3B, Brooklyn ,NY ,11204,-1,329550,03/08/2018,444 ,40.611372,-73.979013,-1,-1,741
245050822,1855 E 12th St APT 4E, Brooklyn ,NY ,11229,-1,305000,08/07/2017,3 ,40.604242,-73.960274,-1,-1,90000
245050902,645 E 26th St APT 2E, Brooklyn ,NY ,11210,-1,280000,08/30/2017,3 ,40.63469,-73.951945,-1,-1,78660
245050957,1457 W 5th St APT 3E, Brooklyn ,NY ,11204,-1,324480,04/04/2017,437 ,40.611372,-73.979013,-1,-1,741
245051997,2212 Brigham St APT 5E, Brooklyn ,NY ,11229,-1,155000,12/19/2018,182 ,40.597813,-73.935093,2,1,850
245052565,375 Bay 8th St # 2B, Brooklyn ,NY ,11228,-1,258000,12/14/2018,5 ,40.604491,-74.017659,1,1,46730
245052674,1577 E 17th St APT 7G, Brooklyn ,NY ,11230,-1,507000,05/10/2016,6 ,40.61155,-73.956555,-1,-1,76770
245052721,2555 E 12th St APT 7D, Brooklyn ,NY ,11235,-1,145000,07/18/2017,207 ,40.588202,-73.957998,1,1,700
245052852,125 Hawthorne St APT 5K, Brooklyn ,NY ,11225,-1,370000,06/20/2017,4 ,40.657691,-73.95617,-1,-1,77638
245053182,2241 Plumb 1st St APT 6S, Brooklyn ,NY ,11229,-1,124000,09/19/2017,1 ,40.598835,-73.932458,-1,-1,118443
245053302,130 Prospect Pl APT 4, Brooklyn ,NY ,11217,-1,960000,08/31/2017,96 ,40.678449,-73.973267,-1,-1,9999
245053488,7201 4th Ave APT A9, Brooklyn ,NY ,11209,-1,475000,04/25/2018,475 ,40.63235,-74.024076,2,1,1000
245053537,550 Vanderbilt Ave # 1216, Brooklyn ,NY ,11238,-1,620000,01/03/2018,1371 ,40.680648,-73.967976,-1,1,452
245053578,1802 Ocean Pkwy APT E11, Brooklyn ,NY ,11223,-1,200000,10/17/2017,1 ,40.604464,-73.967549,-1,-1,138600
245053600,550 Vanderbilt Ave # 222, Brooklyn ,NY ,11238,-1,987702,03/06/2017,1097 ,40.680648,-73.967976,1,1.5,900
245054038,918 E 14th St APT B8, Brooklyn ,NY ,11230,-1,379000,03/20/2018,7 ,40.626784,-73.962931,2,1,50400
245054565,7101 Colonial Rd APT L6J, Brooklyn ,NY ,11209,-1,200000,04/06/2016,1 ,40.635074,-74.031751,-1,-1,142396
245054689,35 Seacoast Ter APT 7B, Brooklyn ,NY ,11235,-1,717000,08/06/2018,573 ,40.577,-73.9565,2,2,1250
245054697,400 Lincoln Pl APT 2G, Brooklyn ,NY ,11238,-1,436000,07/12/2018,14 ,40.672665,-73.963133,1,1,31080
245054713,118 8th Ave APT 4F, Brooklyn ,NY ,11215,-1,689000,08/17/2016,9 ,40.672488,-73.973954,-1,-1,72160
245055349,108 Neptune Ave # 3K, Brooklyn ,NY ,11235,-1,595000,08/03/2017,586 ,40.582347,-73.957442,-1,-1,1015
245055398,1580 E 13th St APT 3G, Brooklyn ,NY ,11230,-1,172000,07/10/2018,344 ,40.610943,-73.960878,-1,1,500
245055886,1402 W 4th St APT E6, Brooklyn ,NY ,11204,-1,191000,12/06/2017,2 ,40.611923,-73.978916,-1,-1,79427
245056499,207 Ocean Pkwy APT 6A, Brooklyn ,NY ,11218,-1,700000,01/11/2018,12 ,40.644792,-73.973959,-1,-1,55800
245056568,550 Vanderbilt Ave # 522, Brooklyn ,NY ,11238,-1,710000,06/08/2018,1312 ,40.680648,-73.967976,-1,1,541
245056618,500 Waverly Ave # 5F, Brooklyn ,NY ,11238,-1,825000,06/16/2017,1222 ,40.68311,-73.966013,1,1,675
245056848,390 Rugby Rd APT 4G, Brooklyn ,NY ,11226,-1,870000,07/10/2018,696 ,40.640043,-73.965437,2,2,1250
245056854,659 Degraw St APT 3, Brooklyn ,NY ,11217,-1,545000,09/11/2018,208 ,40.678511,-73.981121,1,1,2620
245057096,425 E 26th St APT 4M, Brooklyn ,NY ,11226,-1,200000,01/08/2019,400 ,40.640078,-73.952128,-1,1,500
245057114,75 Henry St APT 20L, Brooklyn ,NY ,11201,-1,985000,08/29/2017,1 ,40.698779,-73.991865,-1,-1,593599
245057202,905 Union St APT 4, Brooklyn ,NY ,11215,-1,999000,12/19/2018,249 ,40.673976,-73.973535,-1,-1,4000
245057395,209 Lincoln Pl APT 9F, Brooklyn ,NY ,11217,-1,420000,10/26/2017,7 ,40.675494,-73.973228,-1,-1,57700
245057412,24 Monroe Pl # 1B, Brooklyn ,NY ,11201,-1,529000,11/16/2017,7 ,40.696505,-73.992273,-1,-1,70645
245057474,1071 Shore Pkwy # 1B, Brooklyn ,NY ,11228,-1,440000,05/29/2018,3 ,40.603315,-74.016002,2,1,113700
245057596,24 8th Ave APT 4B, Brooklyn ,NY ,11217,-1,575000,02/28/2018,77 ,40.675029,-73.972256,-1,-1,7386
245057607,2239 Troy Ave APT 3H, Brooklyn ,NY ,11234,-1,180000,06/10/2018,216 ,40.619319,-73.932339,2,1,830
245057708,500 Waverly Ave # 3D, Brooklyn ,NY ,11238,-1,790000,05/02/2017,1215 ,40.68311,-73.966013,1,1,650
245057837,1149 Bedford Ave # 4B, Brooklyn ,NY ,11216,-1,799000,03/09/2016,960 ,40.684147,-73.953742,2,2,832
245058018,1457 W 5th St APT 2F, Brooklyn ,NY ,11204,-1,360000,06/27/2017,485 ,40.611372,-73.979013,-1,-1,741
245058163,1350 E 5th St APT 3H, Brooklyn ,NY ,11230,-1,155000,10/30/2018,1 ,40.617869,-73.971111,-1,-1,87860
245058468,87 Hicks St APT 2A, Brooklyn ,NY ,11201,-1,402000,03/23/2018,42 ,40.698887,-73.99384,1,1,9435
245058882,3202 Nostrand Ave APT 2L, Brooklyn ,NY ,11229,-1,325000,10/30/2018,3 ,40.605797,-73.943236,-1,-1,81564
245059120,150 W End Ave APT 5E, Brooklyn ,NY ,11235,-1,170000,03/08/2018,340 ,40.578157,-73.953491,-1,1,500
245059298,9040 Fort Hamilton Pkwy APT 3M, Brooklyn ,NY ,11209,-1,458000,05/22/2018,416 ,40.617636,-74.027501,2,1,1100
245059352,2901 Avenue I APT 2H, Brooklyn ,NY ,11210,-1,400000,09/04/2018,444 ,40.629327,-73.948062,2,1,900
245059463,345 Clinton Ave APT 5D, Brooklyn ,NY ,11238,-1,665000,09/11/2017,1 ,40.687308,-73.967106,-1,-1,448000
245059533,175 Eastern Pkwy APT 4A, Brooklyn ,NY ,11238,-1,620000,08/01/2017,7 ,40.672247,-73.963097,-1,-1,85000
245060379,2800 Coyle St APT 201, Brooklyn ,NY ,11235,-1,150000,07/08/2016,1 ,40.585203,-73.934511,-1,-1,145000
245060384,2425 Kings Hwy # B18, Brooklyn ,NY ,11229,-1,459000,02/15/2018,353 ,40.613249,-73.949738,3,2,1300
245060466,2239 Troy Ave APT 6M, Brooklyn ,NY ,11234,-1,225000,06/08/2017,1 ,40.619319,-73.932339,-1,-1,113900
245060861,7259 Shore Rd APT 3A, Brooklyn ,NY ,11209,-1,180000,02/28/2017,1 ,40.634895,-74.036383,-1,-1,152604
245061153,550 Vanderbilt Ave # 806, Brooklyn ,NY ,11238,-1,994000,03/01/2018,1261 ,40.680648,-73.967976,1,1,788
245061266,1200 E 53rd St APT 1R, Brooklyn ,NY ,11234,-1,198000,10/23/2018,1 ,40.629662,-73.925274,2,1,149520
245061552,125 Ashland Pl APT 4D, Brooklyn ,NY ,11201,-1,875000,01/23/2019,795 ,40.692405,-73.978831,3,1.5,1100
245062474,407 Keap St APT 12, Brooklyn ,NY ,11211,-1,362000,10/24/2018,19 ,40.711109,-73.953537,1,1,18318
245062824,90 Furman St # N1007, Brooklyn ,NY ,11201,-1,5.40M,10/31/2018,1290 ,40.701544,-73.995868,5,4,4187
245062990,602 Avenue T APT 2F, Brooklyn ,NY ,11223,-1,235000,10/19/2017,268 ,40.599937,-73.965035,1,1,875
245063070,10104 4th Ave APT 3C, Brooklyn ,NY ,11209,-1,203000,06/06/2017,14 ,40.612342,-74.034484,-1,-1,14400
245063285,457 State St APT 4D, Brooklyn ,NY ,11217,-1,600000,05/30/2017,61 ,40.686393,-73.980755,-1,-1,9784
245063349,351 Marine Ave APT E4, Brooklyn ,NY ,11209,-1,425500,06/30/2016,3 ,40.614472,-74.032914,-1,-1,112829
245063665,891 E 21st St, Brooklyn ,NY ,11210,-1,1.32M,12/05/2016,643 ,40.6318,-73.956195,5,4,2051
245064152,440 Neptune Ave APT 9D, Brooklyn ,NY ,11224,-1,330000,04/20/2018,388 ,40.578851,-73.969859,1,1,850
245064312,2515 Glenwood Rd APT 3B, Brooklyn ,NY ,11210,-1,409000,05/30/2018,6 ,40.633792,-73.952346,2,1,64800
245064390,1457 W 5th St # 5D, Brooklyn ,NY ,11204,-1,529490,03/30/2017,714 ,40.611372,-73.979013,-1,-1,741
245064523,274 S 2nd St APT 17, Brooklyn ,NY ,11211,-1,329000,11/03/2016,10 ,40.711174,-73.957085,-1,-1,32100
245065124,149 Marine Ave APT 6K, Brooklyn ,NY ,11209,-1,540000,06/20/2017,6 ,40.616674,-74.035271,-1,-1,88530
245065389,20 93rd St # 6A, Brooklyn ,NY ,11209,-1,575000,09/28/2018,522 ,40.618555,-74.038742,2,1.5,1100
245065398,820 Ocean Pkwy APT 722, Brooklyn ,NY ,11230,-1,340000,07/25/2018,2 ,40.628385,-73.972057,-1,-1,144060
245065417,7825 4th Ave APT C1, Brooklyn ,NY ,11209,-1,714228,02/26/2018,9 ,40.627973,-74.025802,3,2,74000
245065800,412 7th Ave APT 3R, Brooklyn ,NY ,11215,-1,775000,11/21/2017,775 ,40.664406,-73.983861,-1,-1,1000
245065997,735 Avenue W APT 5J, Brooklyn ,NY ,11223,-1,195000,06/30/2017,2 ,40.593927,-73.962246,-1,-1,91200
245066140,185 Hall St APT 714, Brooklyn ,NY ,11205,-1,425000,08/04/2017,1 ,40.692568,-73.965196,-1,-1,272000
245066177,2942 W 5th St APT 11B, Brooklyn ,NY ,11224,-1,375000,11/15/2018,375 ,40.57768,-73.97269,2,1,1000
245066184,401 8th Ave APT 61, Brooklyn ,NY ,11215,-1,995000,01/12/2018,20 ,40.668577,-73.976651,-1,-1,49188
245066291,1783 E 54th St # 20F, Brooklyn ,NY ,11234,-1,165000,04/26/2018,220 ,40.614039,-73.922271,2,1,750
245066509,9615 Shore Rd APT 6C, Brooklyn ,NY ,11209,-1,290000,01/28/2016,6 ,40.615492,-74.037469,-1,-1,44400
245066536,1457 W 5th St # 5A, Brooklyn ,NY ,11204,-1,486720,01/03/2019,656 ,40.611372,-73.979013,-1,-1,741
245066721,2701 Newkirk Ave APT 2D, Brooklyn ,NY ,11226,-1,209000,06/22/2017,5 ,40.640061,-73.951014,-1,-1,41400
245067162,3203 Nostrand Ave APT 3B, Brooklyn ,NY ,11229,-1,157000,06/02/2016,1 ,40.605859,-73.942574,-1,-1,97020
245067220,2165 Brigham St APT 6B, Brooklyn ,NY ,11229,-1,174000,06/11/2018,1 ,40.599829,-73.934827,-1,-1,154263
245067622,1170 Ocean Pkwy APT 7G, Brooklyn ,NY ,11230,-1,267000,06/01/2017,1 ,40.620098,-73.970499,-1,-1,226980
245067702,210 Clinton Ave APT 2D, Brooklyn ,NY ,11205,-1,550000,10/18/2016,4 ,40.691814,-73.969038,-1,-1,128583
245067888,1615 Avenue I APT 110, Brooklyn ,NY ,11230,-1,385000,09/14/2017,2 ,40.628132,-73.960525,-1,-1,148680
245067937,25 Oliver St # 1A, Brooklyn ,NY ,11209,-1,270000,11/15/2017,1 ,40.619852,-74.038416,-1,-1,230198
245068454,220 Berkeley Pl APT 1A, Brooklyn ,NY ,11217,-1,450000,08/16/2018,10 ,40.674269,-73.973527,-1,-1,43872
245068617,385 E 18th St APT 2L, Brooklyn ,NY ,11226,-1,295000,01/11/2018,3 ,40.641881,-73.961353,-1,-1,76446
245068853,130 Hicks St APT 3E, Brooklyn ,NY ,11201,-1,400000,08/31/2017,17 ,40.697714,-73.994976,-1,-1,22750
245069028,244 Franklin Ave # 2B, Brooklyn ,NY ,11205,-1,555000,12/28/2016,868 ,40.690941,-73.957596,-1,-1,639
245069051,368 State St APT 2, Brooklyn ,NY ,11217,-1,715000,11/27/2017,110 ,40.68768,-73.985329,-1,-1,6500
245069134,550 Vanderbilt Ave # 417, Brooklyn ,NY ,11238,-1,860000,04/03/2018,1341 ,40.680648,-73.967976,1,1,641
245069210,425 E 26th St APT 3J, Brooklyn ,NY ,11226,-1,349000,12/19/2018,349 ,40.640078,-73.952128,2,1,1000
245069501,523 8th St APT 4L, Brooklyn ,NY ,11215,-1,999000,12/15/2017,115 ,40.666181,-73.977815,-1,-1,8628
245069620,2569 W 2nd St APT 5A, Brooklyn ,NY ,11223,-1,270000,07/27/2016,1 ,40.586817,-73.971227,-1,-1,177000
245069933,2610 Ocean Pkwy APT L3, Brooklyn ,NY ,11235,-1,159000,05/23/2017,3 ,40.58635,-73.966825,-1,-1,51800
245070023,735 Avenue W, Brooklyn ,NY ,11223,-1,299000,06/06/2018,3 ,40.593927,-73.962246,-1,-1,91200
245070417,544 88th St APT 3R, Brooklyn ,NY ,11209,-1,450000,03/31/2018,85 ,40.61945,-74.025957,2,1,5280
245071260,574 Atlantic Ave, Brooklyn ,NY ,11217,-1,8.75M,09/20/2016,1682 ,40.68433,-73.978879,-1,-1,5200
245071374,345 Clinton Ave APT 7E, Brooklyn ,NY ,11238,-1,515000,03/10/2016,1 ,40.687308,-73.967106,-1,-1,448000
245071531,2942 W 5th St APT 5A, Brooklyn ,NY ,11224,-1,259000,12/18/2018,370 ,40.57768,-73.97269,1,1,700
245071560,9201 Shore Rd APT A406, Brooklyn ,NY ,11209,-1,442000,04/03/2018,465 ,40.620443,-74.039785,2,1,950
245143799,175 Willoughby St APT 7K, Brooklyn ,NY ,11201,-1,575243,02/06/2018,788 ,40.692469,-73.981062,1,1,730
245214619,2942 W 5th St APT 4P, Brooklyn ,NY ,11224,-1,470000,05/04/2018,391 ,40.57768,-73.97269,3,1.5,1200
245246368,460 Neptune Ave APT 13-C, Brooklyn ,NY ,11224,-1,450000,02/12/2018,391 ,40.578917,-73.971065,2,1.5,1150
245246377,207 Ocean Pkwy APT 6A, Brooklyn ,NY ,11218,-1,700000,02/12/2018,631 ,40.644792,-73.973959,2,2,1108
245246378,9701 Shore Rd APT 3L, Brooklyn ,NY ,11209,-1,499000,02/12/2018,525 ,40.614969,-74.037186,2,1,950
245249375,80 Winthrop St APT X2, Brooklyn ,NY ,11225,-1,225765,02/13/2018,451 ,40.656383,-73.957747,-1,1,500
245299558,2928 W 5th St APT 4R, Brooklyn ,NY ,11224,-1,430000,02/15/2018,344 ,40.578365,-73.97337,3,1.5,1250
245521991,240 S 3rd St, Brooklyn ,NY ,11211,-1,289000,12/02/2016,70 ,40.710749,-73.958318,-1,-1,4075
245522091,678 Jamaica Ave, Brooklyn ,NY ,11208,-1,900000,12/22/2016,358 ,40.686538,-73.87924,-1,-1,2508
245522092,680 Jamaica Ave, Brooklyn ,NY ,11208,-1,900000,02/02/2017,299 ,40.686561,-73.879167,-1,-1,3007
245522116,864 Elton St # 872, Brooklyn ,NY ,11208,-1,895640,06/07/2017,162 ,40.662005,-73.878309,-1,-1,5508
245522311,2815 W 37th St, Brooklyn ,NY ,11224,-1,750000,01/17/2018,627 ,40.576458,-74.002819,3,2,1195
245522507,735 Avenue W APT 5J, Brooklyn ,NY ,11223,-1,195000,07/07/2017,268 ,40.593927,-73.962246,1,1,725
245522516,2935 W 5th St APT 22F, Brooklyn ,NY ,11224,-1,430000,08/15/2017,390 ,40.577699,-73.972312,2,1,1100
245522521,345 Montgomery St APT 4O, Brooklyn ,NY ,11225,-1,450000,08/15/2017,562 ,40.665736,-73.952775,1,1,800
245522529,1170 Ocean Pkwy, Brooklyn ,NY ,11230,-1,332000,08/14/2017,390 ,40.620098,-73.970499,2,1,850
245522530,1655 Flatbush Ave APT C504, Brooklyn ,NY ,11210,-1,270000,08/09/2017,300 ,40.630691,-73.943612,2,1,900
245522533,2475 W 16th St APT 3E, Brooklyn ,NY ,11214,-1,255000,08/09/2017,255 ,40.586795,-73.984394,2,1,1000
245522549,9281 Shore Rd APT 625, Brooklyn ,NY ,11209,-1,445000,08/09/2017,468 ,40.618924,-74.039146,2,1,950
245522550,140 E 2nd St APT 2D, Brooklyn ,NY ,11218,-1,430950,08/09/2017,718 ,40.648938,-73.979585,1,1,600
245522553,130 Saint Edwards St APT 15B, Brooklyn ,NY ,11201,-1,650000,08/11/2017,764 ,40.692728,-73.978429,2,1,850
245522560,720 E 31st St APT 5A, Brooklyn ,NY ,11210,-1,170000,08/08/2017,340 ,40.633496,-73.947026,1,1,500
245522562,2475 W 16th St APT 2E, Brooklyn ,NY ,11214,-1,285000,08/08/2017,300 ,40.586795,-73.984394,2,1,950
245522573,2015 E 56th St # 56B, Brooklyn ,NY ,11234,-1,179000,08/04/2017,251 ,40.613523,-73.920322,1,1,712
245522574,735 Avenue W # 5A, Brooklyn ,NY ,11223,-1,170000,08/04/2017,295 ,40.593927,-73.962246,-1,1,575
245522577,9524 Fort Hamilton Pkwy APT 403, Brooklyn ,NY ,11209,-1,230000,08/04/2017,353 ,40.614393,-74.030148,1,1,650
245522578,1170 Ocean Pkwy APT 3K, Brooklyn ,NY ,11230,-1,445000,05/21/2018,404 ,40.620098,-73.970499,3,2,1100
245522580,179 Ocean Pkwy APT 3A, Brooklyn ,NY ,11218,-1,389000,08/04/2017,544 ,40.6459,-73.973933,1,1,715
245522585,15A Berkeley Pl APT 2A, Brooklyn ,NY ,11217,-1,905000,08/04/2017,952 ,40.677006,-73.979306,2,1,950
245522588,75 Henry St APT 14J, Brooklyn ,NY ,11201,-1,505000,08/04/2017,841 ,40.698779,-73.991865,-1,1,600
245522591,2310 Ocean Pkwy APT 1F, Brooklyn ,NY ,11223,-1,266000,08/02/2017,241 ,40.593003,-73.965458,2,1,1100
245522593,414 Elmwood Ave APT 6G, Brooklyn ,NY ,11230,-1,299900,08/03/2017,365 ,40.627144,-73.972895,2,1,820
245522607,1615 Avenue I APT 110, Brooklyn ,NY ,11230,-1,385000,09/20/2017,350 ,40.628132,-73.960525,2,1,1100
245522608,1580 E 18th St APT 1J, Brooklyn ,NY ,11230,-1,235000,09/20/2017,361 ,40.611637,-73.956204,1,1,650
245522623,2020 E 41st St APT 3H, Brooklyn ,NY ,11234,-1,150000,07/06/2017,176 ,40.623998,-73.934765,1,1,850
245522627,185 Hall St APT 1716, Brooklyn ,NY ,11205,-1,499000,07/06/2017,798 ,40.692568,-73.965196,1,1,625
245522634,1750 E 14th St APT L4, Brooklyn ,NY ,11229,-1,200000,07/05/2017,285 ,40.606811,-73.959145,1,1,700
245522643,1360 Ocean Pkwy APT 14E, Brooklyn ,NY ,11230,-1,319000,07/03/2017,296 ,40.615362,-73.969527,2,1,1075
245522644,40 Ocean Pkwy APT 6J, Brooklyn ,NY ,11218,-1,880000,07/03/2017,704 ,40.650278,-73.975171,2,2,1250
245522645,105 Ashland Pl APT 16-B, Brooklyn ,NY ,11201,-1,439000,07/03/2017,585 ,40.69256,-73.978853,1,1,750
245522646,184 Clinton Ave APT 4B, Brooklyn ,NY ,11205,-1,525000,11/13/2018,954 ,40.692477,-73.96908,1,1,550
245522651,3220 Avenue H APT 2C, Brooklyn ,NY ,11210,-1,215500,06/29/2017,250 ,40.631469,-73.944911,1,1,860
245522656,1615 Avenue I APT 506, Brooklyn ,NY ,11230,-1,335000,06/28/2017,335 ,40.628132,-73.960525,2,1,1000
245522665,1250 Ocean Pkwy APT 3P, Brooklyn ,NY ,11230,-1,410000,12/07/2018,431 ,40.618034,-73.970087,2,1,950
245522666,416 Ocean Ave APT 39, Brooklyn ,NY ,11226,-1,725000,06/27/2017,690 ,40.652373,-73.961809,2,1,1050
245522677,1580 E 13th St APT 3N, Brooklyn ,NY ,11230,-1,160000,06/26/2017,355 ,40.610943,-73.960878,-1,1,450
245522684,101 Lafayette Ave APT 8C, Brooklyn ,NY ,11217,-1,490000,06/26/2017,1088 ,40.687552,-73.973986,-1,1,450
245522693,1818 Newkirk Ave APT 2F, Brooklyn ,NY ,11226,-1,410000,06/22/2017,485 ,40.636808,-73.960325,1,1,845
245522694,175 Willoughby St APT 10J, Brooklyn ,NY ,11201,-1,470000,06/22/2017,626 ,40.692469,-73.981062,1,1,750
245522698,2930 W 5th St APT 23P, Brooklyn ,NY ,11224,-1,485000,06/15/2017,388 ,40.577824,-73.972644,3,1.5,1250
245522699,2483 W 16th St APT 12G, Brooklyn ,NY ,11214,-1,288000,06/15/2017,303 ,40.586477,-73.985101,2,1,950
245522701,1119 Ocean Pkwy APT 4M, Brooklyn ,NY ,11230,-1,222500,06/15/2017,317 ,40.6211,-73.969233,1,1,700
245522707,70 Remsen St APT 8J, Brooklyn ,NY ,11201,-1,419000,06/15/2017,1047 ,40.694257,-73.995761,-1,1,400
245522708,195 Adams St APT 14-E, Brooklyn ,NY ,11201,-1,530150,06/15/2017,815 ,40.697114,-73.988451,1,1,650
245522709,225 Adams St # 6B, Brooklyn ,NY ,11201,-1,324000,06/15/2017,720 ,40.696757,-73.988469,-1,1,450
245522712,1170 Ocean Pkwy APT 7B, Brooklyn ,NY ,11230,-1,329000,06/16/2017,346 ,40.620098,-73.970499,2,1,950
245522713,221 E 18th St APT 6F, Brooklyn ,NY ,11226,-1,545000,06/14/2017,631 ,40.645911,-73.962117,2,1,863
245522716,221 E 18th St APT 4G, Brooklyn ,NY ,11226,-1,649000,06/13/2017,590 ,40.645911,-73.962117,2,1,1100
245522724,444 Neptune Ave APT 3E, Brooklyn ,NY ,11224,-1,360000,09/08/2017,327 ,40.579714,-73.970292,2,1,1100
245522735,221 Mcdonald Ave APT 3L, Brooklyn ,NY ,11218,-1,701000,09/07/2017,652 ,40.648913,-73.980197,2,1,1075
245522738,2483 W 16th St APT 7C, Brooklyn ,NY ,11214,-1,410000,09/06/2017,328 ,40.586477,-73.985101,3,1.5,1250
245522743,221 Mcdonald Ave APT 6E, Brooklyn ,NY ,11218,-1,597000,09/06/2017,600 ,40.648913,-73.980197,2,1,995
245522747,2678 Ocean Ave APT 6G, Brooklyn ,NY ,11229,-1,250000,09/05/2017,312 ,40.596156,-73.951185,1,1,800
245522759,458 Neptune Ave APT 10B, Brooklyn ,NY ,11224,-1,430000,08/30/2017,452 ,40.579677,-73.970644,2,1,950
245522764,9801 Shore Rd APT 2A, Brooklyn ,NY ,11209,-1,725000,09/01/2017,604 ,40.614513,-74.036948,2,2,1200
245522765,192 E 8th St APT 5E, Brooklyn ,NY ,11218,-1,650000,09/01/2017,684 ,40.645306,-73.972301,2,1,950
245522767,365 Clinton Ave APT 4C, Brooklyn ,NY ,11238,-1,819000,08/31/2017,840 ,40.6873,-73.967463,2,1,975
245522769,425 Prospect Pl APT 3J, Brooklyn ,NY ,11238,-1,470000,08/31/2017,723 ,40.676526,-73.96216,1,1,650
245522779,2944 W 5th St APT 13P, Brooklyn ,NY ,11224,-1,510000,08/28/2017,408 ,40.577656,-73.972697,3,1.5,1250
245522787,1213 Avenue Z APT F5, Brooklyn ,NY ,11235,-1,173000,08/25/2017,360 ,40.588394,-73.957538,-1,1,480
245522795,651 Vanderbilt St APT 4A, Brooklyn ,NY ,11218,-1,712500,08/24/2017,762 ,40.654559,-73.974348,1,1,935
245522800,458 Neptune Ave APT 8D, Brooklyn ,NY ,11224,-1,420000,08/23/2017,400 ,40.579677,-73.970644,2,1.5,1050
245522801,185 Hall St APT 411, Brooklyn ,NY ,11205,-1,518000,08/23/2017,835 ,40.692568,-73.965196,1,1,620
245522816,657 E 26th St APT 5B, Brooklyn ,NY ,11210,-1,455000,08/18/2017,413 ,40.634199,-73.951744,2,1,1100
245522825,163 Ocean Ave APT M1, Brooklyn ,NY ,11225,-1,671068,09/11/2017,813 ,40.658795,-73.962105,2,1,825
245522840,9801 Shore Rd APT 4J, Brooklyn ,NY ,11209,-1,575000,12/18/2017,575 ,40.614513,-74.036948,2,1,1000
245522843,270 Jay St APT 11B, Brooklyn ,NY ,11201,-1,350000,09/12/2017,833 ,40.696574,-73.98726,-1,1,420
245522855,374 S 2nd St APT 23, Brooklyn ,NY ,11211,-1,467000,09/12/2017,583 ,40.709633,-73.952792,2,1,800
245522862,8735 Bay Pkwy APT B45, Brooklyn ,NY ,11214,-1,400000,09/12/2017,307 ,40.598908,-73.996306,3,1,1300
245522886,2928 W 5th St APT 2G, Brooklyn ,NY ,11224,-1,300000,09/19/2017,333 ,40.578365,-73.97337,2,1,900
245522887,2928 W 5th St APT 8G, Brooklyn ,NY ,11224,-1,337000,09/19/2017,374 ,40.578365,-73.97337,2,1,900
245522889,720 E 31st St # 3F, Brooklyn ,NY ,11210,-1,215000,09/19/2017,252 ,40.633496,-73.947026,1,1,850
245522895,1655 Flatbush Ave APT C908, Brooklyn ,NY ,11210,-1,149000,07/31/2017,275 ,40.630691,-73.943612,-1,1,540
245522896,3215 Avenue H APT 6J, Brooklyn ,NY ,11210,-1,125000,07/31/2017,170 ,40.63212,-73.94516,1,1,734
245522897,2475 W 16th St APT 5D, Brooklyn ,NY ,11214,-1,285000,07/31/2017,300 ,40.586795,-73.984394,2,1,950
245522906,2601 Glenwood Rd APT 1R, Brooklyn ,NY ,11210,-1,182000,07/27/2017,346 ,40.633815,-73.951594,-1,1,525
245522919,185 Hall St APT 511, Brooklyn ,NY ,11205,-1,490000,07/26/2017,739 ,40.692568,-73.965196,1,1,663
245522928,2155 82nd St APT 6N, Brooklyn ,NY ,11214,-1,182500,07/24/2017,331 ,40.604809,-73.991972,1,1,550
245522949,3400 Snyder Ave APT 3C, Brooklyn ,NY ,11203,-1,215000,07/20/2017,389 ,40.648865,-73.944959,1,1,552
245522955,149 Marine Ave APT 6K, Brooklyn ,NY ,11209,-1,540000,07/19/2017,635 ,40.616674,-74.035271,2,1,850
245522957,131 74th St APT 1B, Brooklyn ,NY ,11209,-1,199000,07/19/2017,381 ,40.633344,-74.031909,-1,1,522
245522960,2652 Cropsey Ave APT 7B, Brooklyn ,NY ,11214,-1,255000,07/18/2017,318 ,40.588843,-73.990501,1,1,800
245522965,2475 W 16th St APT 14D, Brooklyn ,NY ,11214,-1,280000,07/17/2017,254 ,40.586795,-73.984394,2,1,1100
245522966,8201 19th Ave APT B1, Brooklyn ,NY ,11214,-1,218000,07/17/2017,320 ,40.607875,-73.997982,1,1,680
245522986,2615 Avenue O APT 3L, Brooklyn ,NY ,11210,-1,125000,07/11/2017,255 ,40.614291,-73.948106,1,1,489
245522988,275 Webster Ave APT 3H, Brooklyn ,NY ,11230,-1,220000,07/11/2017,478 ,40.633034,-73.970918,-1,1,460
245522989,140 E 2nd St APT 6K, Brooklyn ,NY ,11218,-1,456300,07/11/2017,651 ,40.648938,-73.979585,1,1,700
